Retailer Id,State,Adhaar KYC,Pan KYC,Bank KYC,Last Scanned,Scan Gap,Total Points,Redemptions,Registered At,Unmapped,Retailer Earning,Redemption Amount,AMUL_ratio,MACHO_ratio,SPORTO_ratio,SPORTO RED_ratio,Days_Since_Last_Scan
61872,9,0,0,1,1741118186.0,33.0,90.0,0.0,1741117789.0,0,90.0,0.0,0.4615381065091488,0.0,0.0,0.0,0
61874,6,0,0,1,-2208988800.0,11.0,140.0,0.0,1741118240.0,0,140.0,0.0,0.0,6.999930000699993,0.0,0.0,0
61876,7,0,0,1,1741119072.0,33.0,30.0,0.0,1741118996.0,0,30.0,0.0,400000.0,0.0,0.0,0.0,0
61877,14,0,1,1,1736111925.0,5.0,185.0,0.0,1741120220.0,0,185.0,0.0,600000.0,300000.0,400000.0,0.0,0
61880,9,0,0,0,1736092775.0,5.0,400.0,0.0,1741125380.0,0,400.0,0.0,0.0,0.6451610822061026,0.0,0.0,0
61881,12,0,0,1,1762297558.0,25.0,137.5,0.0,1741126493.0,5,137.5,0.0,0.0,0.0,500000.0,0.0,-1
61882,4,0,0,1,-2208988800.0,8.0,440.0,0.0,1741129558.0,0,440.0,0.0,0.0,1.2941168858135963,0.0,0.0,0
61884,11,0,1,1,-2208988800.0,9.0,1085.0,0.0,1743761983.0,0,1085.0,0.0,3.0799987680004928,0.0,0.1599999360000256,0.0,0
61885,6,0,0,1,-2208988800.0,18.0,400.0,0.0,1743762831.0,0,400.0,0.0,400000.0,1699999.9999999998,0.0,0.0,0
61887,10,0,0,1,-2208988800.0,17.0,420.0,0.0,1743763043.0,0,420.0,0.0,0.0,0.2234042315527413,0.0,0.0,0
61889,4,0,1,0,1746379127.0,31.0,1260.0,1260.0,1743765285.0,0,1260.0,1260.0,0.0,6299999.999999999,0.0,0.0,0
61890,14,0,0,1,1736094199.0,5.0,50.0,0.0,1743765501.0,0,50.0,0.0,0.1999998000002,0.0999999000001,0.0,0.0,0
61891,9,0,0,0,-2208988800.0,6.0,275.0,1090.0,1743765635.0,0,275.0,1290.0,200000.0,1300000.0,0.0,0.0,0
61892,6,0,0,1,1743765944.0,32.0,35.0,0.0,1743765692.0,0,35.0,0.0,0.4999975000124999,0.4999975000124999,0.0,0.0,0
61895,14,0,0,0,-2208988800.0,6.0,532.5,340.0,1743765954.0,0,532.5,340.0,2800000.0,500000.0,600000.0,0.0,0
61898,9,0,1,1,-2208988800.0,17.0,260.0,0.0,1743766693.0,0,260.0,0.0,3.1999936000128004,0.1999996000008,0.0,0.0,0
61899,0,0,1,1,1743767177.0,32.0,92.5,0.0,1743766803.0,0,92.5,0.0,500000.0,0.0,200000.0,0.0,0
61900,10,0,0,0,-2208988800.0,17.0,705.0,640.0,1743766841.0,0,705.0,640.0,0.1176469896194178,1.5294108650524323,0.2941174740485446,0.0,0
61901,7,0,1,1,-2208988800.0,22.0,30.0,0.0,1743767030.0,0,30.0,0.0,0.1538460355030496,0.0,0.0,0.0,0
61902,9,0,0,0,-2208988800.0,20.0,71.25,50.0,1743767398.0,0,71.25,50.0,0.1749999562500109,0.0,0.0749999812500046,0.0,0
61903,0,0,1,1,1743795804.0,32.0,155.0,0.0,1743767538.0,0,155.0,0.0,0.2448979092045083,0.0,0.0204081591003756,0.0,0
61904,14,0,1,1,1738779225.0,4.0,535.0,0.0,1743767699.0,0,535.0,0.0,3700000.0,300000.0,100000.0,0.0,0
61905,9,0,0,0,-2208988800.0,13.0,247.5,0.0,1743767702.0,0,247.5,0.0,2.7999944000112,1.1999976000048,0.0,0.0,0
61907,7,0,1,1,1746388370.0,31.0,100.0,0.0,1743768156.0,0,100.0,0.0,0.0615384520710073,0.0307692260355036,0.0,0.0,0
61910,0,0,1,1,1743768751.0,32.0,45.0,0.0,1743768643.0,0,45.0,0.0,0.1428570748299643,0.0,0.0,0.0,0
61913,12,0,0,1,-2208988800.0,15.0,940.0,0.0,1743768833.0,0,940.0,0.0,5.499972500137499,0.0,15.499922500387498,0.0,0
61915,12,0,0,0,1743769374.0,32.0,100.0,100.0,1743769227.0,0,100.0,100.0,0.0,0.0,0.3076920710060992,0.0,0
